USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           2  0.0  0.0      0     0 ?        S    09:14   0:00 [kthreadd]
ben         3129  0.0  0.0 317980  8960 ?        Sl   09:43   0:00  |   \_ /usr/libexec/gvfsd-trash --spawner :1.20 /org/gtk/gvfs/exec_spaw/0 HOME=/home/ben LANG=en_US.UTF-8 LANGUAGE=en_US:en LC_ADDRESS=zh_CN.UTF-8 LC_IDENTIFICATION=zh_CN.UTF-8 LC_MEASUREMENT=zh_CN.UTF-8 LC_MONETARY=zh_CN.UTF-8 LC_NAME=zh_CN.UTF-8 LC_NUMERIC=zh_CN.UTF-8 LC_PAPER=zh_CN.UTF-8 LC_TELEPHONE=zh_CN.UTF-8 LC_TIME=zh_CN.UTF-8 LOGNAME=ben PATH=/home/ben/.cargo/bin:/home/ben/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin SHELL=/usr/bin/zsh SYSTEMD_EXEC_PID=2938 USER=ben XDG_RUNTIME_DIR=/run/user/1000 GTK_MODULES=gail:atk-bridge QT_ACCESSIBILITY=1 XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share:/usr/share:/var/lib/snapd/desktop CLUTTER_IM_MODULE=fcitx DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus DESKTOP_SESSION=ubuntu DISPLAY=:0 GDMSESSION=ubuntu GDM_LANG=en_US GNOME_SHELL_SESSION_MODE=ubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 GTK_IM_MODULE=fcitx IM_CONFIG_PHASE=1 LIBVIRT_DEFAULT_URI=qemu:///system PAPERSIZE=a4 PWD=/home/ben QT_IM_MODULE=fcitx SHLVL=0 XAUTHORITY=/home/ben/.Xauthority XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg XDG_CURRENT_DESKTOP=ubuntu:GNOME XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ben XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 XDG_SESSION_CLASS=user XDG_SESSION_DESKTOP=ubuntu XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_SESSION_TYPE=x11 XMODIFIERS=@im=fcitx _=/usr/bin/dbus-update-activation-environment MANAGERPID=2713 INVOCATION_ID=33d8d4abd6c146949d60103293f312ba JOURNAL_STREAM=8:24747
ben         2944  0.0  0.0 380900  6400 ?        Sl   09:43   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f HOME=/home/ben LANG=en_US.UTF-8 LANGUAGE=en_US:en LC_ADDRESS=zh_CN.UTF-8 LC_IDENTIFICATION=zh_CN.UTF-8 LC_MEASUREMENT=zh_CN.UTF-8 LC_MONETARY=zh_CN.UTF-8 LC_NAME=zh_CN.UTF-8 LC_NUMERIC=zh_CN.UTF-8 LC_PAPER=zh_CN.UTF-8 LC_TELEPHONE=zh_CN.UTF-8 LC_TIME=zh_CN.UTF-8 LOGNAME=ben PATH=/home/ben/.cargo/bin:/home/ben/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin SHELL=/usr/bin/zsh SYSTEMD_EXEC_PID=2938 USER=ben XDG_RUNTIME_DIR=/run/user/1000 GTK_MODULES=gail:atk-bridge QT_ACCESSIBILITY=1 XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share:/usr/share:/var/lib/snapd/desktop CLUTTER_IM_MODULE=fcitx DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus DESKTOP_SESSION=ubuntu DISPLAY=:0 GDMSESSION=ubuntu GDM_LANG=en_US GNOME_SHELL_SESSION_MODE=ubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 GTK_IM_MODULE=fcitx IM_CONFIG_PHASE=1 LIBVIRT_DEFAULT_URI=qemu:///system PAPERSIZE=a4 PWD=/home/ben QT_IM_MODULE=fcitx SHLVL=0 XAUTHORITY=/home/ben/.Xauthority XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg XDG_CURRENT_DESKTOP=ubuntu:GNOME XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ben XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 XDG_SESSION_CLASS=user XDG_SESSION_DESKTOP=ubuntu XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_SESSION_TYPE=x11 XMODIFIERS=@im=fcitx _=/usr/bin/dbus-update-activation-environment MANAGERPID=2713 INVOCATION_ID=33d8d4abd6c146949d60103293f312ba JOURNAL_STREAM=8:24747
ben         2953  0.0  0.1 448744 17280 ?        Ssl  09:43   0:00  \_ /usr/libexec/gnome-session-binary --systemd-service --session=ubuntu HOME=/home/ben LANG=en_US.UTF-8 LANGUAGE=en_US:en LC_ADDRESS=zh_CN.UTF-8 LC_IDENTIFICATION=zh_CN.UTF-8 LC_MEASUREMENT=zh_CN.UTF-8 LC_MONETARY=zh_CN.UTF-8 LC_NAME=zh_CN.UTF-8 LC_NUMERIC=zh_CN.UTF-8 LC_PAPER=zh_CN.UTF-8 LC_TELEPHONE=zh_CN.UTF-8 LC_TIME=zh_CN.UTF-8 LOGNAME=ben PATH=/home/ben/.cargo/bin:/home/ben/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin SHELL=/usr/bin/zsh SYSTEMD_EXEC_PID=2953 USER=ben XDG_RUNTIME_DIR=/run/user/1000 GTK_MODULES=gail:atk-bridge QT_ACCESSIBILITY=1 XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share:/usr/share:/var/lib/snapd/desktop CLUTTER_IM_MODULE=fcitx DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus DESKTOP_SESSION=ubuntu DISPLAY=:0 GDMSESSION=ubuntu GDM_LANG=en_US GNOME_SHELL_SESSION_MODE=ubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 GTK_IM_MODULE=fcitx IM_CONFIG_PHASE=1 LIBVIRT_DEFAULT_URI=qemu:///system PAPERSIZE=a4 PWD=/home/ben QT_IM_MODULE=fcitx SHLVL=0 SSH_AGENT_LAUNCHER=gnome-keyring SSH_AUTH_SOCK=/run/user/1000/keyring/ssh XAUTHORITY=/home/ben/.Xauthority XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg XDG_CURRENT_DESKTOP=ubuntu:GNOME XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ben XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 XDG_SESSION_CLASS=user XDG_SESSION_DESKTOP=ubuntu XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_SESSION_TYPE=x11 XMODIFIERS=@im=fcitx _=/usr/bin/dbus-update-activation-environment NOTIFY_SOCKET=/run/user/1000/systemd/notify MANAGERPID=2713 INVOCATION_ID=e70ab9c98aa744ed8d00a5e0ea4ff582 JOURNAL_STREAM=8:26793
ben         3240  0.1  0.8 1176442008 140240 ?   Sl   09:43   0:04  |   \_ /home/ben/Downloads/Clash for Windows-0.20.39-x64-linux/cfw                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ben         3831 35.2  1.1 1184857096 178144 ?   Sl   09:43  14:05  |   |   \_ /home/ben/Downloads/Clash for Windows-0.20.39-x64-linux/cfw --type=renderer --enable-crash-reporter=b4dac9b9-a236-4250-9814-00e73f5233bb,no_channel --user-data-dir=/home/ben/.config/clash_win --app-path=/home/ben/Downloads/Clash for Windows-0.20.39-x64-linux/resources/app.asar --no-sandbox --no-zygote --first-renderer-process --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1752024162968326 --launch-time-ticks=1236922041 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,4391257548310108288,6403318706158109793,131072 --disable-features=OutOfBlinkCors,SpareRendererForSitePerProcess utOfBlinkCors,SpareRendererForSitePerProcess                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ben         3885  0.2  0.2 5451600 33828 ?       Sl   09:43   0:05  |   |   |   \_ /home/ben/Downloads/Clash for Windows-0.20.39-x64-linux/resources/static/files/linux/x64/clash-linux LANGUAGE=en_US:en LC_TIME=zh_CN.UTF-8 USER=ben XDG_SESSION_TYPE=x11 SHLVL=0 HOME=/home/ben DESKTOP_SESSION=ubuntu GIO_LAUNCHED_DESKTOP_FILE=/home/ben/.config/autostart/cfw.desktop GTK_MODULES=gail:atk-bridge GNOME_SHELL_SESSION_MODE=ubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 LC_MONETARY=zh_CN.UTF-8 MANAGERPID=2713 SYSTEMD_EXEC_PID=2953 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus LIBVIRT_DEFAULT_URI=qemu:///system GIO_LAUNCHED_DESKTOP_FILE_PID=3240 IM_CONFIG_PHASE=1 LOGNAME=ben GTK_IM_MODULE=fcitx _=/usr/bin/dbus-update-activation-environment JOURNAL_STREAM=8:26793 DESKTOP_AUTOSTART_ID=105fce16beceff0cfd175202539659077700000029530016 XDG_SESSION_CLASS=user GNOME_DESKTOP_SESSION_ID=this-is-deprecated PATH=/home/ben/.cargo/bin:/home/ben/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US PAPERSIZE=a4 INVOCATION_ID=e70ab9c98aa744ed8d00a5e0ea4ff582 SESSION_MANAGER=local/ben-Alienware-x15-R1:@/tmp/.ICE-unix/2953,unix/ben-Alienware-x15-R1:/tmp/.ICE-unix/2953 LC_ADDRESS=zh_CN.UTF-8 XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=gnome- DISPLAY=:0 LANG=en_US.UTF-8 LC_TELEPHONE=zh_CN.UTF-8 XDG_CURRENT_DESKTOP=Unity XAUTHORITY=/home/ben/.Xauthority XDG_SESSION_DESKTOP=ubuntu XMODIFIERS=@im=fcitx SSH_AGENT_LAUNCHER=gnome-keyring SSH_AUTH_SOCK=/run/user/1000/keyring/ssh XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ben LC_NAME=zh_CN.UTF-8 SHELL=/usr/bin/zsh QT_ACCESSIBILITY=1 GDMSESSION=ubuntu LC_MEASUREMENT=zh_CN.UTF-8 LC_IDENTIFICATION=zh_CN.UTF-8 GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 QT_IM_MODULE=fcitx PWD=/home/ben XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share:/usr/share:/var/lib/snapd/desktop CLUTTER_IM_MODULE=fcitx XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg LC_NUMERIC=zh_CN.UTF-8 LC_PAPER=zh_CN.UTF-8 CHROME_DESKTOP=clash_win.desktop ORIGINAL_XDG_CURRENT_DESKTOP=ubuntu:GNOME GDK_BACKEND=x11
ben         3561  0.0  0.3 33788788 49664 ?      S    09:43   0:00  |   |   \_ /home/ben/Downloads/Clash for Windows-0.20.39-x64-linux/cfw --type=zygote --no-zygote-sandbox                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ben         3796 10.2  0.7 34302320 121108 ?     Sl   09:43   4:05  |   |   |   \_ /home/ben/Downloads/Clash for Windows-0.20.39-x64-linux/cfw --type=gpu-process --enable-crash-reporter=b4dac9b9-a236-4250-9814-00e73f5233bb,no_channel --user-data-dir=/home/ben/.config/clash_win --gpu-preferences=WAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAABAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --use-gl=angle --use-angle=swiftshader-webgl --shared-files --field-trial-handle=0,i,4391257548310108288,6403318706158109793,131072 --disable-features=OutOfBlinkCors,SpareRendererForSitePerProcess reporter=b4dac9b9-a236-4250-9814-00e73f5233bb,no_channel --user-data-dir=/home/ben/.config/clash_win --gpu-preferences=WAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAABAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --use-gl=angle --use-angle=swiftshader-webgl --shared-files --field-trial-handle=0,i,4391257548310108288,6403318706158109793,131072 --disable-features=OutOfBlinkCors,SpareRendererForSitePerProcess                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ben         3563  0.0  0.3 33788780 49536 ?      S    09:43   0:00  |   |   \_ /home/ben/Downloads/Clash for Windows-0.20.39-x64-linux/cfw --type=zygote                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ben         3590  0.0  0.0 33788780 10248 ?      S    09:43   0:00  |   |   |   \_ /home/ben/Downloads/Clash for Windows-0.20.39-x64-linux/cfw --type=zygote                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ben         3819  0.0  0.4 33862756 67008 ?      Sl   09:43   0:02  |   |   \_ /home/ben/Downloads/Clash for Windows-0.20.39-x64-linux/cfw --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --enable-crash-reporter=b4dac9b9-a236-4250-9814-00e73f5233bb,no_channel --user-data-dir=/home/ben/.config/clash_win --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,4391257548310108288,6403318706158109793,131072 --disable-features=OutOfBlinkCors,SpareRendererForSitePerProcess utOfBlinkCors,SpareRendererForSitePerProcess                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ben         3231  0.0  0.4 913788 68196 ?        Sl   09:43   0:00  |   \_ /usr/libexec/evolution-data-server/evolution-alarm-notify LANGUAGE=en_US:en LC_TIME=zh_CN.UTF-8 USER=ben XDG_SESSION_TYPE=x11 SHLVL=0 HOME=/home/ben DESKTOP_SESSION=ubuntu GIO_LAUNCHED_DESKTOP_FILE=/etc/xdg/autostart/org.gnome.Evolution-alarm-notify.desktop GTK_MODULES=gail:atk-bridge GNOME_SHELL_SESSION_MODE=ubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 LC_MONETARY=zh_CN.UTF-8 MANAGERPID=2713 SYSTEMD_EXEC_PID=2953 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus LIBVIRT_DEFAULT_URI=qemu:///system GIO_LAUNCHED_DESKTOP_FILE_PID=3231 IM_CONFIG_PHASE=1 LOGNAME=ben GTK_IM_MODULE=fcitx _=/usr/bin/dbus-update-activation-environment JOURNAL_STREAM=8:26793 DESKTOP_AUTOSTART_ID=105fce16beceff0cfd175202539659182100000029530029 XDG_SESSION_CLASS=user GNOME_DESKTOP_SESSION_ID=this-is-deprecated PATH=/home/ben/.cargo/bin:/home/ben/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US PAPERSIZE=a4 INVOCATION_ID=e70ab9c98aa744ed8d00a5e0ea4ff582 SESSION_MANAGER=local/ben-Alienware-x15-R1:@/tmp/.ICE-unix/2953,unix/ben-Alienware-x15-R1:/tmp/.ICE-unix/2953 LC_ADDRESS=zh_CN.UTF-8 XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=gnome- DISPLAY=:0 LANG=en_US.UTF-8 LC_TELEPHONE=zh_CN.UTF-8 XDG_CURRENT_DESKTOP=ubuntu:GNOME XAUTHORITY=/home/ben/.Xauthority XDG_SESSION_DESKTOP=ubuntu XMODIFIERS=@im=fcitx SSH_AGENT_LAUNCHER=gnome-keyring SSH_AUTH_SOCK=/run/user/1000/keyring/ssh XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ben LC_NAME=zh_CN.UTF-8 SHELL=/usr/bin/zsh QT_ACCESSIBILITY=1 GDMSESSION=ubuntu LC_MEASUREMENT=zh_CN.UTF-8 LC_IDENTIFICATION=zh_CN.UTF-8 GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 QT_IM_MODULE=fcitx PWD=/home/ben XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share:/usr/share:/var/lib/snapd/desktop CLUTTER_IM_MODULE=fcitx XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg LC_NUMERIC=zh_CN.UTF-8 LC_PAPER=zh_CN.UTF-8
ben         3237  0.0  0.0 232284  7936 ?        Sl   09:43   0:00  |   \_ /usr/libexec/gsd-disk-utility-notify LANGUAGE=en_US:en LC_TIME=zh_CN.UTF-8 USER=ben XDG_SESSION_TYPE=x11 SHLVL=0 HOME=/home/ben DESKTOP_SESSION=ubuntu GIO_LAUNCHED_DESKTOP_FILE=/etc/xdg/autostart/org.gnome.SettingsDaemon.DiskUtilityNotify.desktop GTK_MODULES=gail:atk-bridge GNOME_SHELL_SESSION_MODE=ubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 LC_MONETARY=zh_CN.UTF-8 MANAGERPID=2713 SYSTEMD_EXEC_PID=2953 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus LIBVIRT_DEFAULT_URI=qemu:///system GIO_LAUNCHED_DESKTOP_FILE_PID=3237 IM_CONFIG_PHASE=1 LOGNAME=ben GTK_IM_MODULE=fcitx _=/usr/bin/dbus-update-activation-environment JOURNAL_STREAM=8:26793 DESKTOP_AUTOSTART_ID=105fce16beceff0cfd175202539659298500000029530045 XDG_SESSION_CLASS=user GNOME_DESKTOP_SESSION_ID=this-is-deprecated PATH=/home/ben/.cargo/bin:/home/ben/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US PAPERSIZE=a4 INVOCATION_ID=e70ab9c98aa744ed8d00a5e0ea4ff582 SESSION_MANAGER=local/ben-Alienware-x15-R1:@/tmp/.ICE-unix/2953,unix/ben-Alienware-x15-R1:/tmp/.ICE-unix/2953 LC_ADDRESS=zh_CN.UTF-8 XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=gnome- DISPLAY=:0 LANG=en_US.UTF-8 LC_TELEPHONE=zh_CN.UTF-8 XDG_CURRENT_DESKTOP=ubuntu:GNOME XAUTHORITY=/home/ben/.Xauthority XDG_SESSION_DESKTOP=ubuntu XMODIFIERS=@im=fcitx SSH_AGENT_LAUNCHER=gnome-keyring SSH_AUTH_SOCK=/run/user/1000/keyring/ssh XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ben LC_NAME=zh_CN.UTF-8 SHELL=/usr/bin/zsh QT_ACCESSIBILITY=1 GDMSESSION=ubuntu LC_MEASUREMENT=zh_CN.UTF-8 LC_IDENTIFICATION=zh_CN.UTF-8 GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 QT_IM_MODULE=fcitx PWD=/home/ben XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share:/usr/share:/var/lib/snapd/desktop CLUTTER_IM_MODULE=fcitx XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg LC_NUMERIC=zh_CN.UTF-8 LC_PAPER=zh_CN.UTF-8
